Attempt,PermitURL,CurrentTime,WithinRange,CurrentScheduledDay,EarliestAllowableDay,NextAvailableDay,SecondAvailableDay,ThirdAvailableDay,FourthAvailableDay
316,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:00,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
317,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:01,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
318,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:02,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
319,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:03,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
320,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:04,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
321,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:05,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
322,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:06,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
323,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:07,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
324,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:08,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
325,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:09,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
326,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:10,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
327,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:11,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
328,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:12,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
329,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:13,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
330,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:14,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
331,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:15,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
332,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:16,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
333,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:17,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
334,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:18,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
335,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:19,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
336,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:20,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
337,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:21,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
338,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:22,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
339,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:23,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
340,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:24,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
341,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:25,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
342,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:26,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
343,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:27,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
344,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:28,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
345,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:29,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
346,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:30,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
347,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:31,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
348,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:32,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
349,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:33,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
350,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:34,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
351,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:35,FALSE,9/26/2019,9/10/2019,11/25/2019,11/26/2019,11/27/2019,12/2/2019
352,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:36,FALSE,9/26/2019,9/10/2019,8/13/2019,11/25/2019,11/26/2019,11/27/2019
353,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:37,FALSE,9/26/2019,9/10/2019,8/13/2019,11/25/2019,11/26/2019,11/27/2019
354,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:38,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
355,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:39,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
356,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:40,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
357,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:41,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
358,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:42,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
359,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:43,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
360,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:44,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
361,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:46,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
362,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:47,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
363,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:48,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
364,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:49,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
365,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:50,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
366,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:51,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
367,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:52,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
368,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:53,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
369,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:54,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
370,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:55,FALSE,9/26/2019,9/10/2019,8/21/2019,11/25/2019,11/26/2019,11/27/2019
371,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:56,FALSE,9/26/2019,9/10/2019,11/22/2019,11/25/2019,11/26/2019,11/27/2019
372,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:57,FALSE,9/26/2019,9/10/2019,11/22/2019,11/25/2019,11/26/2019,11/27/2019
373,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/9/2019 15:58,FALSE,9/26/2019,9/10/2019,11/22/2019,11/25/2019,11/26/2019,11/27/2019
1,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:25,TRUE,9/26/2019,9/10/2019,8/14/2019,8/15/2019,9/17/2019,10/11/2019
2,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:26,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
3,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:27,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
4,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:28,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
5,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:29,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
6,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:30,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
7,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:31,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
8,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:32,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
9,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:33,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
10,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:34,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
11,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:35,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
12,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:36,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
13,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:37,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
14,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:38,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
15,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:39,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
16,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:41,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
17,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:42,FALSE,9/17/2019,9/10/2019,8/14/2019,8/15/2019,10/11/2019,10/15/2019
18,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:43,FALSE,9/17/2019,9/10/2019,8/14/2019,10/7/2019,10/11/2019,10/15/2019
19,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:44,FALSE,9/17/2019,9/10/2019,8/14/2019,10/7/2019,10/11/2019,10/15/2019
20,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:45,FALSE,9/17/2019,9/10/2019,8/14/2019,10/7/2019,10/11/2019,10/15/2019
21,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:46,FALSE,9/17/2019,9/10/2019,8/14/2019,10/7/2019,10/11/2019,10/15/2019
22,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:47,FALSE,9/17/2019,9/10/2019,8/14/2019,10/7/2019,10/11/2019,10/15/2019
23,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:48,FALSE,9/17/2019,9/10/2019,8/14/2019,10/11/2019,10/15/2019,11/25/2019
24,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:49,FALSE,9/17/2019,9/10/2019,8/14/2019,10/15/2019,11/25/2019,11/26/2019
25,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:50,FALSE,9/17/2019,9/10/2019,8/14/2019,10/15/2019,11/25/2019,11/26/2019
26,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:51,FALSE,9/17/2019,9/10/2019,8/14/2019,10/15/2019,11/25/2019,11/26/2019
27,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:52,FALSE,9/17/2019,9/10/2019,8/14/2019,10/15/2019,11/25/2019,11/26/2019
28,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:52,FALSE,9/17/2019,9/10/2019,8/14/2019,10/15/2019,11/25/2019,11/26/2019
29,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:54,FALSE,9/17/2019,9/10/2019,8/14/2019,10/15/2019,11/25/2019,11/26/2019
30,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:55,FALSE,9/17/2019,9/10/2019,8/14/2019,10/15/2019,11/25/2019,11/26/2019
31,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:56,FALSE,9/17/2019,9/10/2019,8/14/2019,10/15/2019,11/25/2019,11/26/2019
32,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:57,FALSE,9/17/2019,9/10/2019,8/14/2019,10/15/2019,11/25/2019,11/26/2019
33,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:58,FALSE,9/17/2019,9/10/2019,8/14/2019,10/15/2019,11/25/2019,11/26/2019
34,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/12/2019 8:59,FALSE,9/17/2019,9/10/2019,8/14/2019,10/15/2019,11/25/2019,11/26/2019
